layer,scenario_id,prompt_version,control_type,alpha,normal_margin,ablated_margin,delta_toward_yes,normal_decision,ablated_decision,no_to_yes_flip
0,104114,D,random_direction_2,1.0,-1.0625,-1.0625,0.0,No,No,False
0,104217,D,random_direction_2,1.0,-0.5625,-0.5625,0.0,No,No,False
0,104248,D,random_direction_2,1.0,-0.84375,-0.84375,0.0,No,No,False
0,104384,D,random_direction_2,1.0,-2.25,-2.25,0.0,No,No,False
0,104463,D,random_direction_2,1.0,-0.4375,-0.4375,0.0,No,No,False
0,104514,D,random_direction_2,1.0,-2.28125,-2.28125,0.0,No,No,False
0,104537,D,random_direction_2,1.0,-0.3125,-0.3125,0.0,No,No,False
0,104606,D,random_direction_2,1.0,-0.03125,0.0,0.03125,No,No,False
0,104688,D,random_direction_2,1.0,-0.4375,-0.46875,-0.03125,No,No,False
0,104689,D,random_direction_2,1.0,-2.4375,-2.40625,0.03125,No,No,False
0,104828,D,random_direction_2,1.0,-0.125,-0.15625,-0.03125,No,No,False
0,104957,D,random_direction_2,1.0,-0.40625,-0.4375,-0.03125,No,No,False
0,105160,D,random_direction_2,1.0,-0.8125,-0.78125,0.03125,No,No,False
0,105315,D,random_direction_2,1.0,-0.875,-0.875,0.0,No,No,False
0,105478,D,random_direction_2,1.0,-0.96875,-1.0,-0.03125,No,No,False
0,105569,D,random_direction_2,1.0,-0.25,-0.25,0.0,No,No,False
0,105659,D,random_direction_2,1.0,-0.5625,-0.5625,0.0,No,No,False
0,105724,D,random_direction_2,1.0,-0.15625,-0.15625,0.0,No,No,False
0,105789,D,random_direction_2,1.0,-0.78125,-0.78125,0.0,No,No,False
0,105796,D,random_direction_2,1.0,-0.03125,-0.03125,0.0,No,No,False
0,105798,D,random_direction_2,1.0,-0.75,-0.71875,0.03125,No,No,False
0,105953,D,random_direction_2,1.0,-0.25,-0.21875,0.03125,No,No,False
0,106145,D,random_direction_2,1.0,-1.90625,-1.90625,0.0,No,No,False
0,106278,D,random_direction_2,1.0,-0.65625,-0.65625,0.0,No,No,False
0,106314,D,random_direction_2,1.0,-0.5625,-0.59375,-0.03125,No,No,False
0,106566,D,random_direction_2,1.0,-0.1875,-0.1875,0.0,No,No,False
0,106702,D,random_direction_2,1.0,-0.21875,-0.21875,0.0,No,No,False
0,106703,D,random_direction_2,1.0,-0.21875,-0.1875,0.03125,No,No,False
1,100034,D,real_direction,1.0,-0.8125,-0.8125,0.0,No,No,False
1,100185,D,real_direction,1.0,-0.65625,-0.65625,0.0,No,No,False
1,100206,D,real_direction,1.0,-0.25,-0.28125,-0.03125,No,No,False
1,100394,D,real_direction,1.0,-0.0625,-0.0625,0.0,No,No,False
1,100459,D,real_direction,1.0,-1.875,-1.90625,-0.03125,No,No,False
1,100505,D,real_direction,1.0,-0.78125,-0.78125,0.0,No,No,False
1,100747,D,real_direction,1.0,-0.28125,-0.28125,0.0,No,No,False
1,100791,D,real_direction,1.0,-0.59375,-0.5625,0.03125,No,No,False
1,100798,D,real_direction,1.0,-0.1875,-0.1875,0.0,No,No,False
1,100850,D,real_direction,1.0,-0.34375,-0.3125,0.03125,No,No,False
1,100919,D,real_direction,1.0,-0.1875,-0.1875,0.0,No,No,False
1,100921,D,real_direction,1.0,-0.78125,-0.78125,0.0,No,No,False
1,100927,D,real_direction,1.0,-0.40625,-0.40625,0.0,No,No,False
1,100962,D,real_direction,1.0,-0.25,-0.25,0.0,No,No,False
1,101109,D,real_direction,1.0,-1.125,-1.125,0.0,No,No,False
1,101157,D,real_direction,1.0,-0.84375,-0.84375,0.0,No,No,False
1,101397,D,real_direction,1.0,0.0,0.03125,0.03125,No,Yes,True
1,101521,D,real_direction,1.0,-0.34375,-0.375,-0.03125,No,No,False
1,101559,D,real_direction,1.0,-0.03125,0.0,0.03125,No,No,False
1,101582,D,real_direction,1.0,-1.15625,-1.15625,0.0,No,No,False
1,101660,D,real_direction,1.0,-2.84375,-2.84375,0.0,No,No,False
1,101678,D,real_direction,1.0,-1.15625,-1.15625,0.0,No,No,False
1,101979,D,real_direction,1.0,-0.0625,-0.0625,0.0,No,No,False
1,101985,D,real_direction,1.0,-0.96875,-1.0,-0.03125,No,No,False
1,102112,D,real_direction,1.0,-0.53125,-0.53125,0.0,No,No,False
1,102183,D,real_direction,1.0,-0.59375,-0.59375,0.0,No,No,False
1,102187,D,real_direction,1.0,-0.03125,-0.03125,0.0,No,No,False
1,102242,D,real_direction,1.0,-2.15625,-2.15625,0.0,No,No,False
1,102269,D,real_direction,1.0,-0.34375,-0.34375,0.0,No,No,False
1,102285,D,real_direction,1.0,-1.15625,-1.15625,0.0,No,No,False
1,102334,D,real_direction,1.0,-0.875,-0.875,0.0,No,No,False
1,102393,D,real_direction,1.0,-0.75,-0.75,0.0,No,No,False
1,102470,D,real_direction,1.0,-1.0,-1.0,0.0,No,No,False
1,102559,D,real_direction,1.0,-0.3125,-0.3125,0.0,No,No,False
1,102596,D,real_direction,1.0,-0.40625,-0.40625,0.0,No,No,False
1,102600,D,real_direction,1.0,-0.40625,-0.375,0.03125,No,No,False
1,102646,D,real_direction,1.0,-0.34375,-0.34375,0.0,No,No,False
1,102648,D,real_direction,1.0,-0.03125,0.0,0.03125,No,No,False
1,102663,D,real_direction,1.0,-0.40625,-0.375,0.03125,No,No,False
1,102704,D,real_direction,1.0,-0.65625,-0.59375,0.0625,No,No,False
1,102734,D,real_direction,1.0,-0.25,-0.25,0.0,No,No,False
1,102761,D,real_direction,1.0,-1.1875,-1.21875,-0.03125,No,No,False
1,102770,D,real_direction,1.0,-0.25,-0.28125,-0.03125,No,No,False
1,102782,D,real_direction,1.0,-0.09375,-0.09375,0.0,No,No,False
1,102833,D,real_direction,1.0,-0.21875,-0.21875,0.0,No,No,False
1,102946,D,real_direction,1.0,-1.125,-1.125,0.0,No,No,False
1,102969,D,real_direction,1.0,-0.40625,-0.375,0.03125,No,No,False
1,103124,D,real_direction,1.0,-0.90625,-0.9375,-0.03125,No,No,False
1,103156,D,real_direction,1.0,-0.375,-0.40625,-0.03125,No,No,False
1,103239,D,real_direction,1.0,-0.375,-0.375,0.0,No,No,False
1,103354,D,real_direction,1.0,-0.71875,-0.71875,0.0,No,No,False
1,103377,D,real_direction,1.0,-0.09375,-0.09375,0.0,No,No,False
1,103382,D,real_direction,1.0,-1.5,-1.46875,0.03125,No,No,False
1,103470,D,real_direction,1.0,-0.25,-0.28125,-0.03125,No,No,False
1,103582,D,real_direction,1.0,-0.53125,-0.53125,0.0,No,No,False
1,103628,D,real_direction,1.0,-0.5625,-0.5625,0.0,No,No,False
1,103671,D,real_direction,1.0,-1.96875,-1.96875,0.0,No,No,False
1,103672,D,real_direction,1.0,-0.375,-0.34375,0.03125,No,No,False
1,103691,D,real_direction,1.0,-0.1875,-0.1875,0.0,No,No,False
1,103766,D,real_direction,1.0,-0.625,-0.625,0.0,No,No,False
1,103792,D,real_direction,1.0,-0.28125,-0.28125,0.0,No,No,False
1,103847,D,real_direction,1.0,-0.46875,-0.46875,0.0,No,No,False
1,103920,D,real_direction,1.0,-0.28125,-0.28125,0.0,No,No,False
1,103971,D,real_direction,1.0,-0.90625,-0.875,0.03125,No,No,False
1,103998,D,real_direction,1.0,-0.65625,-0.625,0.03125,No,No,False
1,104043,D,real_direction,1.0,-0.78125,-0.78125,0.0,No,No,False
1,104083,D,real_direction,1.0,-0.84375,-0.84375,0.0,No,No,False
1,104114,D,real_direction,1.0,-1.0625,-1.0625,0.0,No,No,False
1,104217,D,real_direction,1.0,-0.5625,-0.5625,0.0,No,No,False
1,104248,D,real_direction,1.0,-0.84375,-0.875,-0.03125,No,No,False
1,104384,D,real_direction,1.0,-2.25,-2.25,0.0,No,No,False
1,104463,D,real_direction,1.0,-0.4375,-0.4375,0.0,No,No,False
1,104514,D,real_direction,1.0,-2.28125,-2.28125,0.0,No,No,False
1,104537,D,real_direction,1.0,-0.3125,-0.28125,0.03125,No,No,False
1,104606,D,real_direction,1.0,-0.03125,0.0,0.03125,No,No,False
1,104688,D,real_direction,1.0,-0.4375,-0.4375,0.0,No,No,False
1,104689,D,real_direction,1.0,-2.4375,-2.40625,0.03125,No,No,False
1,104828,D,real_direction,1.0,-0.125,-0.125,0.0,No,No,False
1,104957,D,real_direction,1.0,-0.40625,-0.4375,-0.03125,No,No,False
1,105160,D,real_direction,1.0,-0.8125,-0.8125,0.0,No,No,False
1,105315,D,real_direction,1.0,-0.875,-0.875,0.0,No,No,False
1,105478,D,real_direction,1.0,-0.96875,-0.96875,0.0,No,No,False
1,105569,D,real_direction,1.0,-0.25,-0.25,0.0,No,No,False
1,105659,D,real_direction,1.0,-0.5625,-0.53125,0.03125,No,No,False
1,105724,D,real_direction,1.0,-0.15625,-0.15625,0.0,No,No,False
1,105789,D,real_direction,1.0,-0.78125,-0.75,0.03125,No,No,False
1,105796,D,real_direction,1.0,-0.03125,-0.03125,0.0,No,No,False
1,105798,D,real_direction,1.0,-0.75,-0.75,0.0,No,No,False
1,105953,D,real_direction,1.0,-0.25,-0.25,0.0,No,No,False
1,106145,D,real_direction,1.0,-1.90625,-1.90625,0.0,No,No,False
1,106278,D,real_direction,1.0,-0.65625,-0.65625,0.0,No,No,False
1,106314,D,real_direction,1.0,-0.5625,-0.5625,0.0,No,No,False
1,106566,D,real_direction,1.0,-0.1875,-0.21875,-0.03125,No,No,False
1,106702,D,real_direction,1.0,-0.21875,-0.21875,0.0,No,No,False
1,106703,D,real_direction,1.0,-0.21875,-0.21875,0.0,No,No,False
1,100034,D,random_direction_0,1.0,-0.8125,-0.8125,0.0,No,No,False
1,100185,D,random_direction_0,1.0,-0.65625,-0.6875,-0.03125,No,No,False
1,100206,D,random_direction_0,1.0,-0.25,-0.25,0.0,No,No,False
1,100394,D,random_direction_0,1.0,-0.0625,-0.0625,0.0,No,No,False
1,100459,D,random_direction_0,1.0,-1.875,-1.875,0.0,No,No,False
1,100505,D,random_direction_0,1.0,-0.78125,-0.78125,0.0,No,No,False
1,100747,D,random_direction_0,1.0,-0.28125,-0.25,0.03125,No,No,False
1,100791,D,random_direction_0,1.0,-0.59375,-0.59375,0.0,No,No,False
1,100798,D,random_direction_0,1.0,-0.1875,-0.15625,0.03125,No,No,False
1,100850,D,random_direction_0,1.0,-0.34375,-0.34375,0.0,No,No,False
1,100919,D,random_direction_0,1.0,-0.1875,-0.1875,0.0,No,No,False
1,100921,D,random_direction_0,1.0,-0.78125,-0.78125,0.0,No,No,False
1,100927,D,random_direction_0,1.0,-0.40625,-0.40625,0.0,No,No,False
1,100962,D,random_direction_0,1.0,-0.25,-0.25,0.0,No,No,False
1,101109,D,random_direction_0,1.0,-1.125,-1.125,0.0,No,No,False
1,101157,D,random_direction_0,1.0,-0.84375,-0.875,-0.03125,No,No,False
1,101397,D,random_direction_0,1.0,0.0,0.03125,0.03125,No,Yes,True
1,101521,D,random_direction_0,1.0,-0.34375,-0.375,-0.03125,No,No,False
1,101559,D,random_direction_0,1.0,-0.03125,0.0,0.03125,No,No,False
1,101582,D,random_direction_0,1.0,-1.15625,-1.1875,-0.03125,No,No,False
1,101660,D,random_direction_0,1.0,-2.84375,-2.84375,0.0,No,No,False
1,101678,D,random_direction_0,1.0,-1.15625,-1.15625,0.0,No,No,False
1,101979,D,random_direction_0,1.0,-0.0625,-0.09375,-0.03125,No,No,False
1,101985,D,random_direction_0,1.0,-0.96875,-1.0,-0.03125,No,No,False
1,102112,D,random_direction_0,1.0,-0.53125,-0.53125,0.0,No,No,False
1,102183,D,random_direction_0,1.0,-0.59375,-0.59375,0.0,No,No,False
1,102187,D,random_direction_0,1.0,-0.03125,-0.03125,0.0,No,No,False
1,102242,D,random_direction_0,1.0,-2.15625,-2.15625,0.0,No,No,False
1,102269,D,random_direction_0,1.0,-0.34375,-0.34375,0.0,No,No,False
1,102285,D,random_direction_0,1.0,-1.15625,-1.15625,0.0,No,No,False
1,102334,D,random_direction_0,1.0,-0.875,-0.875,0.0,No,No,False
1,102393,D,random_direction_0,1.0,-0.75,-0.75,0.0,No,No,False
1,102470,D,random_direction_0,1.0,-1.0,-1.0,0.0,No,No,False
1,102559,D,random_direction_0,1.0,-0.3125,-0.34375,-0.03125,No,No,False
1,102596,D,random_direction_0,1.0,-0.40625,-0.40625,0.0,No,No,False
1,102600,D,random_direction_0,1.0,-0.40625,-0.40625,0.0,No,No,False
1,102646,D,random_direction_0,1.0,-0.34375,-0.3125,0.03125,No,No,False
1,102648,D,random_direction_0,1.0,-0.03125,-0.03125,0.0,No,No,False
1,102663,D,random_direction_0,1.0,-0.40625,-0.375,0.03125,No,No,False
1,102704,D,random_direction_0,1.0,-0.65625,-0.625,0.03125,No,No,False
1,102734,D,random_direction_0,1.0,-0.25,-0.25,0.0,No,No,False
1,102761,D,random_direction_0,1.0,-1.1875,-1.21875,-0.03125,No,No,False
1,102770,D,random_direction_0,1.0,-0.25,-0.25,0.0,No,No,False
1,102782,D,random_direction_0,1.0,-0.09375,-0.09375,0.0,No,No,False
1,102833,D,random_direction_0,1.0,-0.21875,-0.21875,0.0,No,No,False
1,102946,D,random_direction_0,1.0,-1.125,-1.125,0.0,No,No,False
1,102969,D,random_direction_0,1.0,-0.40625,-0.40625,0.0,No,No,False
1,103124,D,random_direction_0,1.0,-0.90625,-0.9375,-0.03125,No,No,False
1,103156,D,random_direction_0,1.0,-0.375,-0.375,0.0,No,No,False
1,103239,D,random_direction_0,1.0,-0.375,-0.40625,-0.03125,No,No,False
1,103354,D,random_direction_0,1.0,-0.71875,-0.71875,0.0,No,No,False
1,103377,D,random_direction_0,1.0,-0.09375,-0.09375,0.0,No,No,False
1,103382,D,random_direction_0,1.0,-1.5,-1.5,0.0,No,No,False
1,103470,D,random_direction_0,1.0,-0.25,-0.28125,-0.03125,No,No,False
1,103582,D,random_direction_0,1.0,-0.53125,-0.5,0.03125,No,No,False
1,103628,D,random_direction_0,1.0,-0.5625,-0.5625,0.0,No,No,False
1,103671,D,random_direction_0,1.0,-1.96875,-1.96875,0.0,No,No,False
1,103672,D,random_direction_0,1.0,-0.375,-0.34375,0.03125,No,No,False
1,103691,D,random_direction_0,1.0,-0.1875,-0.21875,-0.03125,No,No,False
1,103766,D,random_direction_0,1.0,-0.625,-0.625,0.0,No,No,False
1,103792,D,random_direction_0,1.0,-0.28125,-0.28125,0.0,No,No,False
1,103847,D,random_direction_0,1.0,-0.46875,-0.46875,0.0,No,No,False
1,103920,D,random_direction_0,1.0,-0.28125,-0.28125,0.0,No,No,False
1,103971,D,random_direction_0,1.0,-0.90625,-0.90625,0.0,No,No,False
1,103998,D,random_direction_0,1.0,-0.65625,-0.65625,0.0,No,No,False
1,104043,D,random_direction_0,1.0,-0.78125,-0.78125,0.0,No,No,False
1,104083,D,random_direction_0,1.0,-0.84375,-0.84375,0.0,No,No,False
1,104114,D,random_direction_0,1.0,-1.0625,-1.09375,-0.03125,No,No,False
1,104217,D,random_direction_0,1.0,-0.5625,-0.5625,0.0,No,No,False
1,104248,D,random_direction_0,1.0,-0.84375,-0.84375,0.0,No,No,False
1,104384,D,random_direction_0,1.0,-2.25,-2.25,0.0,No,No,False
1,104463,D,random_direction_0,1.0,-0.4375,-0.4375,0.0,No,No,False
1,104514,D,random_direction_0,1.0,-2.28125,-2.25,0.03125,No,No,False
1,104537,D,random_direction_0,1.0,-0.3125,-0.3125,0.0,No,No,False
1,104606,D,random_direction_0,1.0,-0.03125,-0.03125,0.0,No,No,False
1,104688,D,random_direction_0,1.0,-0.4375,-0.4375,0.0,No,No,False
1,104689,D,random_direction_0,1.0,-2.4375,-2.40625,0.03125,No,No,False
1,104828,D,random_direction_0,1.0,-0.125,-0.125,0.0,No,No,False
1,104957,D,random_direction_0,1.0,-0.40625,-0.40625,0.0,No,No,False
1,105160,D,random_direction_0,1.0,-0.8125,-0.8125,0.0,No,No,False
1,105315,D,random_direction_0,1.0,-0.875,-0.875,0.0,No,No,False
1,105478,D,random_direction_0,1.0,-0.96875,-0.96875,0.0,No,No,False
1,105569,D,random_direction_0,1.0,-0.25,-0.25,0.0,No,No,False
1,105659,D,random_direction_0,1.0,-0.5625,-0.53125,0.03125,No,No,False
1,105724,D,random_direction_0,1.0,-0.15625,-0.15625,0.0,No,No,False
1,105789,D,random_direction_0,1.0,-0.78125,-0.78125,0.0,No,No,False
1,105796,D,random_direction_0,1.0,-0.03125,-0.03125,0.0,No,No,False
1,105798,D,random_direction_0,1.0,-0.75,-0.75,0.0,No,No,False
1,105953,D,random_direction_0,1.0,-0.25,-0.25,0.0,No,No,False
1,106145,D,random_direction_0,1.0,-1.90625,-1.875,0.03125,No,No,False
1,106278,D,random_direction_0,1.0,-0.65625,-0.65625,0.0,No,No,False
1,106314,D,random_direction_0,1.0,-0.5625,-0.5625,0.0,No,No,False
1,106566,D,random_direction_0,1.0,-0.1875,-0.1875,0.0,No,No,False
1,106702,D,random_direction_0,1.0,-0.21875,-0.21875,0.0,No,No,False
1,106703,D,random_direction_0,1.0,-0.21875,-0.21875,0.0,No,No,False
1,100034,D,random_direction_1,1.0,-0.8125,-0.8125,0.0,No,No,False
1,100185,D,random_direction_1,1.0,-0.65625,-0.65625,0.0,No,No,False
1,100206,D,random_direction_1,1.0,-0.25,-0.25,0.0,No,No,False
1,100394,D,random_direction_1,1.0,-0.0625,-0.0625,0.0,No,No,False
1,100459,D,random_direction_1,1.0,-1.875,-1.875,0.0,No,No,False
1,100505,D,random_direction_1,1.0,-0.78125,-0.78125,0.0,No,No,False
1,100747,D,random_direction_1,1.0,-0.28125,-0.25,0.03125,No,No,False
1,100791,D,random_direction_1,1.0,-0.59375,-0.59375,0.0,No,No,False
1,100798,D,random_direction_1,1.0,-0.1875,-0.15625,0.03125,No,No,False
1,100850,D,random_direction_1,1.0,-0.34375,-0.3125,0.03125,No,No,False
1,100919,D,random_direction_1,1.0,-0.1875,-0.15625,0.03125,No,No,False
1,100921,D,random_direction_1,1.0,-0.78125,-0.78125,0.0,No,No,False
1,100927,D,random_direction_1,1.0,-0.40625,-0.40625,0.0,No,No,False
1,100962,D,random_direction_1,1.0,-0.25,-0.25,0.0,No,No,False
1,101109,D,random_direction_1,1.0,-1.125,-1.09375,0.03125,No,No,False
1,101157,D,random_direction_1,1.0,-0.84375,-0.875,-0.03125,No,No,False
1,101397,D,random_direction_1,1.0,0.0,0.03125,0.03125,No,Yes,True
1,101521,D,random_direction_1,1.0,-0.34375,-0.34375,0.0,No,No,False
1,101559,D,random_direction_1,1.0,-0.03125,-0.03125,0.0,No,No,False
1,101582,D,random_direction_1,1.0,-1.15625,-1.15625,0.0,No,No,False
1,101660,D,random_direction_1,1.0,-2.84375,-2.84375,0.0,No,No,False
1,101678,D,random_direction_1,1.0,-1.15625,-1.15625,0.0,No,No,False
1,101979,D,random_direction_1,1.0,-0.0625,-0.09375,-0.03125,No,No,False
1,101985,D,random_direction_1,1.0,-0.96875,-1.0,-0.03125,No,No,False
1,102112,D,random_direction_1,1.0,-0.53125,-0.53125,0.0,No,No,False
1,102183,D,random_direction_1,1.0,-0.59375,-0.59375,0.0,No,No,False
1,102187,D,random_direction_1,1.0,-0.03125,-0.03125,0.0,No,No,False
1,102242,D,random_direction_1,1.0,-2.15625,-2.15625,0.0,No,No,False
1,102269,D,random_direction_1,1.0,-0.34375,-0.34375,0.0,No,No,False
1,102285,D,random_direction_1,1.0,-1.15625,-1.15625,0.0,No,No,False
1,102334,D,random_direction_1,1.0,-0.875,-0.90625,-0.03125,No,No,False
1,102393,D,random_direction_1,1.0,-0.75,-0.75,0.0,No,No,False
1,102470,D,random_direction_1,1.0,-1.0,-1.0,0.0,No,No,False
1,102559,D,random_direction_1,1.0,-0.3125,-0.3125,0.0,No,No,False
1,102596,D,random_direction_1,1.0,-0.40625,-0.40625,0.0,No,No,False
1,102600,D,random_direction_1,1.0,-0.40625,-0.40625,0.0,No,No,False
1,102646,D,random_direction_1,1.0,-0.34375,-0.34375,0.0,No,No,False
1,102648,D,random_direction_1,1.0,-0.03125,0.0,0.03125,No,No,False
1,102663,D,random_direction_1,1.0,-0.40625,-0.375,0.03125,No,No,False
1,102704,D,random_direction_1,1.0,-0.65625,-0.625,0.03125,No,No,False
1,102734,D,random_direction_1,1.0,-0.25,-0.25,0.0,No,No,False
1,102761,D,random_direction_1,1.0,-1.1875,-1.1875,0.0,No,No,False
1,102770,D,random_direction_1,1.0,-0.25,-0.28125,-0.03125,No,No,False
1,102782,D,random_direction_1,1.0,-0.09375,-0.09375,0.0,No,No,False
1,102833,D,random_direction_1,1.0,-0.21875,-0.21875,0.0,No,No,False
1,102946,D,random_direction_1,1.0,-1.125,-1.125,0.0,No,No,False
1,102969,D,random_direction_1,1.0,-0.40625,-0.40625,0.0,No,No,False
1,103124,D,random_direction_1,1.0,-0.90625,-0.9375,-0.03125,No,No,False
1,103156,D,random_direction_1,1.0,-0.375,-0.375,0.0,No,No,False
1,103239,D,random_direction_1,1.0,-0.375,-0.375,0.0,No,No,False
1,103354,D,random_direction_1,1.0,-0.71875,-0.71875,0.0,No,No,False
1,103377,D,random_direction_1,1.0,-0.09375,-0.09375,0.0,No,No,False
1,103382,D,random_direction_1,1.0,-1.5,-1.46875,0.03125,No,No,False
1,103470,D,random_direction_1,1.0,-0.25,-0.25,0.0,No,No,False
1,103582,D,random_direction_1,1.0,-0.53125,-0.5,0.03125,No,No,False
1,103628,D,random_direction_1,1.0,-0.5625,-0.53125,0.03125,No,No,False
1,103671,D,random_direction_1,1.0,-1.96875,-1.96875,0.0,No,No,False
1,103672,D,random_direction_1,1.0,-0.375,-0.34375,0.03125,No,No,False
1,103691,D,random_direction_1,1.0,-0.1875,-0.21875,-0.03125,No,No,False
1,103766,D,random_direction_1,1.0,-0.625,-0.625,0.0,No,No,False
1,103792,D,random_direction_1,1.0,-0.28125,-0.28125,0.0,No,No,False
1,103847,D,random_direction_1,1.0,-0.46875,-0.46875,0.0,No,No,False
1,103920,D,random_direction_1,1.0,-0.28125,-0.25,0.03125,No,No,False
1,103971,D,random_direction_1,1.0,-0.90625,-0.90625,0.0,No,No,False
1,103998,D,random_direction_1,1.0,-0.65625,-0.65625,0.0,No,No,False
1,104043,D,random_direction_1,1.0,-0.78125,-0.8125,-0.03125,No,No,False
1,104083,D,random_direction_1,1.0,-0.84375,-0.84375,0.0,No,No,False
1,104114,D,random_direction_1,1.0,-1.0625,-1.09375,-0.03125,No,No,False
1,104217,D,random_direction_1,1.0,-0.5625,-0.5625,0.0,No,No,False
1,104248,D,random_direction_1,1.0,-0.84375,-0.84375,0.0,No,No,False
1,104384,D,random_direction_1,1.0,-2.25,-2.28125,-0.03125,No,No,False
1,104463,D,random_direction_1,1.0,-0.4375,-0.46875,-0.03125,No,No,False
1,104514,D,random_direction_1,1.0,-2.28125,-2.28125,0.0,No,No,False
1,104537,D,random_direction_1,1.0,-0.3125,-0.3125,0.0,No,No,False
1,104606,D,random_direction_1,1.0,-0.03125,-0.03125,0.0,No,No,False
1,104688,D,random_direction_1,1.0,-0.4375,-0.4375,0.0,No,No,False
1,104689,D,random_direction_1,1.0,-2.4375,-2.40625,0.03125,No,No,False
1,104828,D,random_direction_1,1.0,-0.125,-0.15625,-0.03125,No,No,False
1,104957,D,random_direction_1,1.0,-0.40625,-0.40625,0.0,No,No,False
1,105160,D,random_direction_1,1.0,-0.8125,-0.8125,0.0,No,No,False
1,105315,D,random_direction_1,1.0,-0.875,-0.90625,-0.03125,No,No,False
1,105478,D,random_direction_1,1.0,-0.96875,-0.96875,0.0,No,No,False
1,105569,D,random_direction_1,1.0,-0.25,-0.25,0.0,No,No,False
1,105659,D,random_direction_1,1.0,-0.5625,-0.5625,0.0,No,No,False
1,105724,D,random_direction_1,1.0,-0.15625,-0.15625,0.0,No,No,False
1,105789,D,random_direction_1,1.0,-0.78125,-0.78125,0.0,No,No,False
1,105796,D,random_direction_1,1.0,-0.03125,-0.0625,-0.03125,No,No,False
1,105798,D,random_direction_1,1.0,-0.75,-0.75,0.0,No,No,False
1,105953,D,random_direction_1,1.0,-0.25,-0.21875,0.03125,No,No,False
1,106145,D,random_direction_1,1.0,-1.90625,-1.875,0.03125,No,No,False
1,106278,D,random_direction_1,1.0,-0.65625,-0.65625,0.0,No,No,False
1,106314,D,random_direction_1,1.0,-0.5625,-0.5625,0.0,No,No,False
1,106566,D,random_direction_1,1.0,-0.1875,-0.21875,-0.03125,No,No,False
1,106702,D,random_direction_1,1.0,-0.21875,-0.21875,0.0,No,No,False
1,106703,D,random_direction_1,1.0,-0.21875,-0.21875,0.0,No,No,False
1,100034,D,random_direction_2,1.0,-0.8125,-0.78125,0.03125,No,No,False
1,100185,D,random_direction_2,1.0,-0.65625,-0.65625,0.0,No,No,False
1,100206,D,random_direction_2,1.0,-0.25,-0.25,0.0,No,No,False
1,100394,D,random_direction_2,1.0,-0.0625,-0.0625,0.0,No,No,False
1,100459,D,random_direction_2,1.0,-1.875,-1.90625,-0.03125,No,No,False
1,100505,D,random_direction_2,1.0,-0.78125,-0.78125,0.0,No,No,False
1,100747,D,random_direction_2,1.0,-0.28125,-0.25,0.03125,No,No,False
1,100791,D,random_direction_2,1.0,-0.59375,-0.59375,0.0,No,No,False
1,100798,D,random_direction_2,1.0,-0.1875,-0.15625,0.03125,No,No,False
1,100850,D,random_direction_2,1.0,-0.34375,-0.3125,0.03125,No,No,False
