selection_name,layer,k,alpha,scenario_id,control_type,selection_source,delta_source,intervention,normal_margin,patched_margin,delta_toward_no,normal_decision,patched_decision,yes_to_no_flip,patched_no,normal_yes_logit,normal_no_logit,patched_yes_logit,patched_no_logit,num_layers_patched,num_neurons_patched
layerwise_top_delta_steer,20,50,0.5,102334,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.65625,-0.40625,2.0625,Yes,No,True,True,38.1875,36.53125,36.3125,36.71875,1,50
layerwise_top_delta_steer,20,50,0.5,102393,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.15625,-1.125,1.28125,Yes,No,True,True,34.3125,34.15625,32.90625,34.03125,1,50
layerwise_top_delta_steer,20,50,0.5,102470,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,3.21875,1.0625,2.15625,Yes,Yes,False,False,36.34375,33.125,34.6875,33.625,1,50
layerwise_top_delta_steer,20,50,0.5,102559,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.28125,-0.40625,1.6875,Yes,No,True,True,35.09375,33.8125,33.5625,33.96875,1,50
layerwise_top_delta_steer,20,50,0.5,102596,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.15625,-1.125,1.28125,Yes,No,True,True,35.25,35.09375,33.8125,34.9375,1,50
layerwise_top_delta_steer,20,50,0.5,102600,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.28125,-0.3125,1.59375,Yes,No,True,True,35.84375,34.5625,34.28125,34.59375,1,50
layerwise_top_delta_steer,20,50,0.5,102646,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.59375,-0.0625,1.65625,Yes,No,True,True,36.59375,35.0,35.09375,35.15625,1,50
layerwise_top_delta_steer,20,50,0.5,102648,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,2.65625,0.75,1.90625,Yes,Yes,False,False,37.9375,35.28125,36.25,35.5,1,50
layerwise_top_delta_steer,20,50,0.5,102663,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.59375,-0.125,1.71875,Yes,No,True,True,36.53125,34.9375,34.8125,34.9375,1,50
layerwise_top_delta_steer,20,50,0.5,102704,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.0625,-1.1875,1.25,Yes,No,True,True,35.4375,35.375,34.03125,35.21875,1,50
layerwise_top_delta_steer,20,50,0.5,102734,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.5,-0.15625,1.65625,Yes,No,True,True,37.125,35.625,35.5,35.65625,1,50
layerwise_top_delta_steer,20,50,0.5,102761,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.59375,-0.9375,1.53125,Yes,No,True,True,34.84375,34.25,33.375,34.3125,1,50
layerwise_top_delta_steer,20,50,0.5,102770,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.53125,-1.0,1.53125,Yes,No,True,True,34.96875,34.4375,33.46875,34.46875,1,50
layerwise_top_delta_steer,20,50,0.5,102782,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.1875,-1.15625,1.34375,Yes,No,True,True,34.03125,33.84375,32.65625,33.8125,1,50
layerwise_top_delta_steer,20,50,0.5,102833,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.53125,-0.90625,1.4375,Yes,No,True,True,36.15625,35.625,34.5625,35.46875,1,50
layerwise_top_delta_steer,20,50,0.5,102946,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.75,-0.6875,1.4375,Yes,No,True,True,35.09375,34.34375,33.625,34.3125,1,50
layerwise_top_delta_steer,20,50,0.5,102969,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.4375,-1.03125,1.46875,Yes,No,True,True,34.15625,33.71875,32.6875,33.71875,1,50
layerwise_top_delta_steer,20,50,0.5,103124,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.53125,-1.03125,1.5625,Yes,No,True,True,33.96875,33.4375,32.5,33.53125,1,50
layerwise_top_delta_steer,20,50,0.5,103156,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.28125,-0.3125,1.59375,Yes,No,True,True,35.4375,34.15625,33.875,34.1875,1,50
layerwise_top_delta_steer,20,50,0.5,103239,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.375,-1.09375,1.46875,Yes,No,True,True,34.53125,34.15625,33.0625,34.15625,1,50
layerwise_top_delta_steer,20,50,0.5,103354,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.25,-1.09375,1.34375,Yes,No,True,True,35.84375,35.59375,34.3125,35.40625,1,50
layerwise_top_delta_steer,20,50,0.5,103377,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.90625,-0.59375,1.5,Yes,No,True,True,35.84375,34.9375,34.25,34.84375,1,50
layerwise_top_delta_steer,20,50,0.5,103382,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.375,-0.90625,1.28125,Yes,No,True,True,36.0,35.625,34.5625,35.46875,1,50
layerwise_top_delta_steer,20,50,0.5,103470,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.875,-0.6875,1.5625,Yes,No,True,True,34.59375,33.71875,33.09375,33.78125,1,50
layerwise_top_delta_steer,20,50,0.5,103582,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.46875,-0.25,1.71875,Yes,No,True,True,37.03125,35.5625,35.28125,35.53125,1,50
layerwise_top_delta_steer,20,50,0.5,103628,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.625,-0.78125,1.40625,Yes,No,True,True,35.0625,34.4375,33.59375,34.375,1,50
layerwise_top_delta_steer,20,50,0.5,103671,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.375,-1.03125,1.40625,Yes,No,True,True,34.71875,34.34375,33.3125,34.34375,1,50
layerwise_top_delta_steer,20,50,0.5,103672,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.4375,-0.25,1.6875,Yes,No,True,True,36.59375,35.15625,34.9375,35.1875,1,50
layerwise_top_delta_steer,20,50,0.5,103691,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.28125,-1.0625,1.34375,Yes,No,True,True,34.9375,34.65625,33.46875,34.53125,1,50
layerwise_top_delta_steer,20,50,0.5,103766,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.78125,-0.8125,1.59375,Yes,No,True,True,35.1875,34.40625,33.65625,34.46875,1,50
layerwise_top_delta_steer,20,50,0.5,103792,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.25,-1.09375,1.34375,Yes,No,True,True,35.1875,34.9375,33.65625,34.75,1,50
layerwise_top_delta_steer,20,50,0.5,103847,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.84375,-0.8125,1.65625,Yes,No,True,True,34.875,34.03125,33.28125,34.09375,1,50
layerwise_top_delta_steer,20,50,0.5,103920,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,2.9375,1.03125,1.90625,Yes,Yes,False,False,38.4375,35.5,36.78125,35.75,1,50
layerwise_top_delta_steer,20,50,0.5,103971,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.65625,-0.9375,1.59375,Yes,No,True,True,34.96875,34.3125,33.46875,34.40625,1,50
layerwise_top_delta_steer,20,50,0.5,103998,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.5625,-0.15625,1.71875,Yes,No,True,True,36.1875,34.625,34.5625,34.71875,1,50
layerwise_top_delta_steer,20,50,0.5,104043,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.6875,-0.84375,1.53125,Yes,No,True,True,35.4375,34.75,33.90625,34.75,1,50
layerwise_top_delta_steer,20,50,0.5,104083,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.1875,-1.21875,1.40625,Yes,No,True,True,33.9375,33.75,32.46875,33.6875,1,50
layerwise_top_delta_steer,20,50,0.5,104114,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.6875,-0.9375,1.625,Yes,No,True,True,35.25,34.5625,33.6875,34.625,1,50
layerwise_top_delta_steer,20,50,0.5,104217,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.3125,-1.125,1.4375,Yes,No,True,True,33.96875,33.65625,32.5,33.625,1,50
layerwise_top_delta_steer,20,50,0.5,104248,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.5,-0.875,1.375,Yes,No,True,True,34.96875,34.46875,33.5,34.375,1,50
layerwise_top_delta_steer,20,50,0.5,104384,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.65625,-0.96875,1.625,Yes,No,True,True,36.09375,35.4375,34.40625,35.375,1,50
layerwise_top_delta_steer,20,50,0.5,104463,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.40625,-0.09375,1.5,Yes,No,True,True,36.375,34.96875,34.71875,34.8125,1,50
layerwise_top_delta_steer,20,50,0.5,104514,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.1875,-0.375,1.5625,Yes,No,True,True,34.375,33.1875,32.90625,33.28125,1,50
layerwise_top_delta_steer,20,50,0.5,104537,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.65625,-0.71875,1.375,Yes,No,True,True,35.03125,34.375,33.53125,34.25,1,50
layerwise_top_delta_steer,20,50,0.5,104606,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.0,-0.5,1.5,Yes,No,True,True,35.375,34.375,33.84375,34.34375,1,50
layerwise_top_delta_steer,20,50,0.5,104688,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.3125,-0.1875,1.5,Yes,No,True,True,35.75,34.4375,34.21875,34.40625,1,50
layerwise_top_delta_steer,20,50,0.5,104689,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.75,-0.625,1.375,Yes,No,True,True,34.40625,33.65625,32.9375,33.5625,1,50
layerwise_top_delta_steer,20,50,0.5,104828,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.34375,-1.03125,1.375,Yes,No,True,True,34.21875,33.875,32.78125,33.8125,1,50
layerwise_top_delta_steer,20,50,0.5,104957,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.1875,-0.21875,1.40625,Yes,No,True,True,35.9375,34.75,34.46875,34.6875,1,50
layerwise_top_delta_steer,20,50,0.5,105160,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.25,-0.9375,1.1875,Yes,No,True,True,35.75,35.5,34.3125,35.25,1,50
layerwise_top_delta_steer,20,50,0.5,105315,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.1875,-1.125,1.3125,Yes,No,True,True,33.875,33.6875,32.46875,33.59375,1,50
layerwise_top_delta_steer,20,50,0.5,105478,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.0625,-1.28125,1.34375,Yes,No,True,True,34.40625,34.34375,32.9375,34.21875,1,50
layerwise_top_delta_steer,20,50,0.5,105569,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.15625,-1.0625,1.21875,Yes,No,True,True,33.34375,33.1875,32.0,33.0625,1,50
layerwise_top_delta_steer,20,50,0.5,105659,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.1875,-1.1875,1.375,Yes,No,True,True,34.6875,34.5,33.25,34.4375,1,50
layerwise_top_delta_steer,20,50,0.5,105724,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.75,-0.71875,1.46875,Yes,No,True,True,34.25,33.5,32.75,33.46875,1,50
layerwise_top_delta_steer,20,50,0.5,105789,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.46875,-0.9375,1.40625,Yes,No,True,True,34.9375,34.46875,33.46875,34.40625,1,50
layerwise_top_delta_steer,20,50,0.5,105796,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.09375,-0.28125,1.375,Yes,No,True,True,36.25,35.15625,34.75,35.03125,1,50
layerwise_top_delta_steer,20,50,0.5,105798,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.65625,-0.75,1.40625,Yes,No,True,True,33.875,33.21875,32.4375,33.1875,1,50
layerwise_top_delta_steer,20,50,0.5,105953,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.71875,-0.78125,1.5,Yes,No,True,True,34.15625,33.4375,32.6875,33.46875,1,50
layerwise_top_delta_steer,20,50,0.5,106145,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.28125,-1.21875,1.5,Yes,No,True,True,34.21875,33.9375,32.71875,33.9375,1,50
layerwise_top_delta_steer,20,50,0.5,106278,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.0625,-0.375,1.4375,Yes,No,True,True,36.6875,35.625,35.03125,35.40625,1,50
layerwise_top_delta_steer,20,50,0.5,106314,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.4375,-0.875,1.3125,Yes,No,True,True,34.6875,34.25,33.21875,34.09375,1,50
layerwise_top_delta_steer,20,50,0.5,106566,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.1875,-1.125,1.3125,Yes,No,True,True,35.03125,34.84375,33.5625,34.6875,1,50
layerwise_top_delta_steer,20,50,0.5,106702,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.34375,-0.75,1.09375,Yes,No,True,True,35.34375,35.0,33.9375,34.6875,1,50
layerwise_top_delta_steer,20,50,0.5,106703,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.15625,-0.28125,1.4375,Yes,No,True,True,36.96875,35.8125,35.125,35.40625,1,50
layerwise_top_delta_steer,20,50,1.0,100034,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.5625,-1.59375,2.15625,Yes,No,True,True,36.40625,35.84375,33.71875,35.3125,1,50
layerwise_top_delta_steer,20,50,1.0,100185,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.53125,-1.953125,2.484375,Yes,No,True,True,33.8125,33.28125,31.078125,33.03125,1,50
layerwise_top_delta_steer,20,50,1.0,100206,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.5,-1.8125,2.3125,Yes,No,True,True,35.3125,34.8125,32.53125,34.34375,1,50
layerwise_top_delta_steer,20,50,1.0,100394,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.1875,-1.1875,2.375,Yes,No,True,True,36.5625,35.375,33.6875,34.875,1,50
layerwise_top_delta_steer,20,50,1.0,100459,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.53125,-1.9375,2.46875,Yes,No,True,True,36.65625,36.125,33.78125,35.71875,1,50
layerwise_top_delta_steer,20,50,1.0,100505,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.5,-1.9375,2.4375,Yes,No,True,True,35.5625,35.0625,32.71875,34.65625,1,50
layerwise_top_delta_steer,20,50,1.0,100747,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.15625,-1.8125,1.96875,Yes,No,True,True,35.375,35.21875,32.65625,34.46875,1,50
layerwise_top_delta_steer,20,50,1.0,100791,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.375,-2.109375,2.484375,Yes,No,True,True,33.75,33.375,30.984375,33.09375,1,50
layerwise_top_delta_steer,20,50,1.0,100798,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.96875,-1.65625,2.625,Yes,No,True,True,35.9375,34.96875,33.0625,34.71875,1,50
layerwise_top_delta_steer,20,50,1.0,100850,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.4375,-2.0,2.4375,Yes,No,True,True,35.71875,35.28125,32.75,34.75,1,50
layerwise_top_delta_steer,20,50,1.0,100919,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.46875,-1.21875,2.6875,Yes,No,True,True,35.46875,34.0,32.6875,33.90625,1,50
layerwise_top_delta_steer,20,50,1.0,100921,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.46875,-1.78125,2.25,Yes,No,True,True,36.28125,35.8125,33.46875,35.25,1,50
layerwise_top_delta_steer,20,50,1.0,100927,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.21875,-2.03125,2.25,Yes,No,True,True,34.75,34.53125,32.0625,34.09375,1,50
layerwise_top_delta_steer,20,50,1.0,100962,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.8125,-1.53125,2.34375,Yes,No,True,True,35.25,34.4375,32.53125,34.0625,1,50
layerwise_top_delta_steer,20,50,1.0,101109,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.59375,-1.75,2.34375,Yes,No,True,True,36.59375,36.0,33.65625,35.40625,1,50
layerwise_top_delta_steer,20,50,1.0,101157,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.65625,-1.8125,2.46875,Yes,No,True,True,35.40625,34.75,32.5625,34.375,1,50
layerwise_top_delta_steer,20,50,1.0,101397,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.5625,-1.78125,2.34375,Yes,No,True,True,35.125,34.5625,32.34375,34.125,1,50
layerwise_top_delta_steer,20,50,1.0,101521,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.5,-1.875,2.375,Yes,No,True,True,35.625,35.125,32.78125,34.65625,1,50
layerwise_top_delta_steer,20,50,1.0,101559,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.6875,-1.609375,2.296875,Yes,No,True,True,33.78125,33.09375,31.015625,32.625,1,50
layerwise_top_delta_steer,20,50,1.0,101582,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.1875,-2.28125,2.46875,Yes,No,True,True,35.71875,35.53125,32.875,35.15625,1,50
layerwise_top_delta_steer,20,50,1.0,101660,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.3125,-2.15625,3.46875,Yes,No,True,True,37.0,35.6875,33.59375,35.75,1,50
layerwise_top_delta_steer,20,50,1.0,101678,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.53125,-1.9375,2.46875,Yes,No,True,True,35.09375,34.5625,32.3125,34.25,1,50
layerwise_top_delta_steer,20,50,1.0,101979,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.71875,-1.203125,2.921875,Yes,No,True,True,34.4375,32.71875,31.546875,32.75,1,50
layerwise_top_delta_steer,20,50,1.0,101985,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.1875,-2.375,2.5625,Yes,No,True,True,34.25,34.0625,31.5,33.875,1,50
layerwise_top_delta_steer,20,50,1.0,102112,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.5625,-1.875,2.4375,Yes,No,True,True,35.96875,35.40625,33.09375,34.96875,1,50
layerwise_top_delta_steer,20,50,1.0,102183,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.3125,-2.0625,2.375,Yes,No,True,True,33.75,33.4375,31.03125,33.09375,1,50
layerwise_top_delta_steer,20,50,1.0,102187,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.34375,-1.609375,2.953125,Yes,No,True,True,34.8125,33.46875,31.953125,33.5625,1,50
layerwise_top_delta_steer,20,50,1.0,102242,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.0625,-2.40625,2.46875,Yes,No,True,True,34.59375,34.53125,31.78125,34.1875,1,50
layerwise_top_delta_steer,20,50,1.0,102269,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.8125,-2.125,2.9375,Yes,No,True,True,36.0,35.1875,32.90625,35.03125,1,50
layerwise_top_delta_steer,20,50,1.0,102285,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.0625,-1.84375,2.90625,Yes,No,True,True,36.3125,35.25,33.25,35.09375,1,50
layerwise_top_delta_steer,20,50,1.0,102334,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.65625,-1.90625,3.5625,Yes,No,True,True,38.1875,36.53125,34.625,36.53125,1,50
layerwise_top_delta_steer,20,50,1.0,102393,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.15625,-2.015625,2.171875,Yes,No,True,True,34.3125,34.15625,31.703125,33.71875,1,50
layerwise_top_delta_steer,20,50,1.0,102470,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,3.21875,-0.625,3.84375,Yes,No,True,True,36.34375,33.125,33.09375,33.71875,1,50
layerwise_top_delta_steer,20,50,1.0,102559,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.28125,-1.59375,2.875,Yes,No,True,True,35.09375,33.8125,32.25,33.84375,1,50
layerwise_top_delta_steer,20,50,1.0,102596,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.15625,-2.03125,2.1875,Yes,No,True,True,35.25,35.09375,32.59375,34.625,1,50
layerwise_top_delta_steer,20,50,1.0,102600,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.28125,-1.46875,2.75,Yes,No,True,True,35.84375,34.5625,32.9375,34.40625,1,50
layerwise_top_delta_steer,20,50,1.0,102646,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.59375,-1.28125,2.875,Yes,No,True,True,36.59375,35.0,33.75,35.03125,1,50
layerwise_top_delta_steer,20,50,1.0,102648,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,2.65625,-0.6875,3.34375,Yes,No,True,True,37.9375,35.28125,34.6875,35.375,1,50
layerwise_top_delta_steer,20,50,1.0,102663,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.59375,-1.4375,3.03125,Yes,No,True,True,36.53125,34.9375,33.34375,34.78125,1,50
layerwise_top_delta_steer,20,50,1.0,102704,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.0625,-2.09375,2.15625,Yes,No,True,True,35.4375,35.375,32.75,34.84375,1,50
layerwise_top_delta_steer,20,50,1.0,102734,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.5,-1.40625,2.90625,Yes,No,True,True,37.125,35.625,34.03125,35.4375,1,50
layerwise_top_delta_steer,20,50,1.0,102761,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.59375,-1.96875,2.5625,Yes,No,True,True,34.84375,34.25,32.15625,34.125,1,50
layerwise_top_delta_steer,20,50,1.0,102770,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.53125,-2.09375,2.625,Yes,No,True,True,34.96875,34.4375,32.15625,34.25,1,50
layerwise_top_delta_steer,20,50,1.0,102782,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.1875,-2.046875,2.234375,Yes,No,True,True,34.03125,33.84375,31.484375,33.53125,1,50
layerwise_top_delta_steer,20,50,1.0,102833,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.53125,-1.90625,2.4375,Yes,No,True,True,36.15625,35.625,33.25,35.15625,1,50
layerwise_top_delta_steer,20,50,1.0,102946,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.75,-1.6875,2.4375,Yes,No,True,True,35.09375,34.34375,32.375,34.0625,1,50
layerwise_top_delta_steer,20,50,1.0,102969,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.4375,-2.046875,2.484375,Yes,No,True,True,34.15625,33.71875,31.390625,33.4375,1,50
layerwise_top_delta_steer,20,50,1.0,103124,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.53125,-2.15625,2.6875,Yes,No,True,True,33.96875,33.4375,31.1875,33.34375,1,50
layerwise_top_delta_steer,20,50,1.0,103156,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.28125,-1.4375,2.71875,Yes,No,True,True,35.4375,34.15625,32.5625,34.0,1,50
layerwise_top_delta_steer,20,50,1.0,103239,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.375,-2.09375,2.46875,Yes,No,True,True,34.53125,34.15625,31.8125,33.90625,1,50
layerwise_top_delta_steer,20,50,1.0,103354,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.25,-2.03125,2.28125,Yes,No,True,True,35.84375,35.59375,33.0625,35.09375,1,50
layerwise_top_delta_steer,20,50,1.0,103377,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.90625,-1.71875,2.625,Yes,No,True,True,35.84375,34.9375,32.9375,34.65625,1,50
layerwise_top_delta_steer,20,50,1.0,103382,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.375,-1.8125,2.1875,Yes,No,True,True,36.0,35.625,33.28125,35.09375,1,50
layerwise_top_delta_steer,20,50,1.0,103470,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,0.875,-1.828125,2.703125,Yes,No,True,True,34.59375,33.71875,31.765625,33.59375,1,50
layerwise_top_delta_steer,20,50,1.0,103582,ci_top_neurons,ci,ci,add_source_D_minus_A_neuron_delta_to_base,1.46875,-1.5,2.96875,Yes,No,True,True,37.03125,35.5625,33.8125,35.3125,1,50
