experiment,pair,source_model,receiver_model,scenario_id,source_version,target_version,site,layer,target_expected,original_yes_logit,original_no_logit,original_margin,original_decision,patched_yes_logit,patched_no_logit,patched_margin,patched_decision,effect,destructive_effect,rescue_effect,flipped,destroyed_no,rescued_yes,patched_is_yes,patched_is_no
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100206,D,D,final,22,No,35.4375,35.6875,-0.25,No,35.40625,34.875,0.53125,Yes,0.78125,0.78125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100206,D,D,final,23,No,35.4375,35.6875,-0.25,No,35.375,34.84375,0.53125,Yes,0.78125,0.78125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100206,D,D,final,24,No,35.4375,35.6875,-0.25,No,35.375,34.875,0.5,Yes,0.75,0.75,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100206,D,D,final,25,No,35.4375,35.6875,-0.25,No,35.375,34.84375,0.53125,Yes,0.78125,0.78125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100206,D,D,final,26,No,35.4375,35.6875,-0.25,No,35.40625,34.875,0.53125,Yes,0.78125,0.78125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100206,D,D,final,27,No,35.4375,35.6875,-0.25,No,31.78125,33.125,-1.34375,No,-1.09375,-1.09375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,0,No,36.09375,37.4375,-1.34375,No,36.09375,37.4375,-1.34375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,1,No,36.09375,37.4375,-1.34375,No,36.09375,37.4375,-1.34375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,2,No,36.09375,37.4375,-1.34375,No,36.125,37.4375,-1.3125,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,3,No,36.09375,37.4375,-1.34375,No,36.09375,37.4375,-1.34375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,4,No,36.09375,37.4375,-1.34375,No,36.09375,37.4375,-1.34375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,5,No,36.09375,37.4375,-1.34375,No,36.0625,37.4375,-1.375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,6,No,36.09375,37.4375,-1.34375,No,36.0625,37.40625,-1.34375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,7,No,36.09375,37.4375,-1.34375,No,36.03125,37.375,-1.34375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,8,No,36.09375,37.4375,-1.34375,No,36.0,37.3125,-1.3125,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,9,No,36.09375,37.4375,-1.34375,No,35.875,37.21875,-1.34375,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,10,No,36.09375,37.4375,-1.34375,No,35.84375,37.15625,-1.3125,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,11,No,36.09375,37.4375,-1.34375,No,35.8125,37.125,-1.3125,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,12,No,36.09375,37.4375,-1.34375,No,35.84375,37.125,-1.28125,No,0.0625,0.0625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,13,No,36.09375,37.4375,-1.34375,No,35.875,37.125,-1.25,No,0.09375,0.09375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,14,No,36.09375,37.4375,-1.34375,No,35.8125,37.125,-1.3125,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,15,No,36.09375,37.4375,-1.34375,No,35.84375,37.09375,-1.25,No,0.09375,0.09375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,16,No,36.09375,37.4375,-1.34375,No,35.78125,37.03125,-1.25,No,0.09375,0.09375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,17,No,36.09375,37.4375,-1.34375,No,35.90625,37.125,-1.21875,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,18,No,36.09375,37.4375,-1.34375,No,36.8125,36.9375,-0.125,No,1.21875,1.21875,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,19,No,36.09375,37.4375,-1.34375,No,37.0625,36.75,0.3125,Yes,1.65625,1.65625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,20,No,36.09375,37.4375,-1.34375,No,37.3125,36.53125,0.78125,Yes,2.125,2.125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,21,No,36.09375,37.4375,-1.34375,No,37.3125,36.53125,0.78125,Yes,2.125,2.125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,22,No,36.09375,37.4375,-1.34375,No,37.28125,36.5,0.78125,Yes,2.125,2.125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,23,No,36.09375,37.4375,-1.34375,No,37.28125,36.4375,0.84375,Yes,2.1875,2.1875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,24,No,36.09375,37.4375,-1.34375,No,37.28125,36.4375,0.84375,Yes,2.1875,2.1875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,25,No,36.09375,37.4375,-1.34375,No,37.3125,36.46875,0.84375,Yes,2.1875,2.1875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,26,No,36.09375,37.4375,-1.34375,No,37.34375,36.46875,0.875,Yes,2.21875,2.21875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100230,D,D,final,27,No,36.09375,37.4375,-1.34375,No,32.90625,34.1875,-1.28125,No,0.0625,0.0625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,0,No,35.09375,35.125,-0.03125,No,35.09375,35.125,-0.03125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,1,No,35.09375,35.125,-0.03125,No,35.0625,35.09375,-0.03125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,2,No,35.09375,35.125,-0.03125,No,35.0625,35.09375,-0.03125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,3,No,35.09375,35.125,-0.03125,No,35.0625,35.09375,-0.03125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,4,No,35.09375,35.125,-0.03125,No,35.0625,35.125,-0.0625,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,5,No,35.09375,35.125,-0.03125,No,35.0625,35.09375,-0.03125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,6,No,35.09375,35.125,-0.03125,No,35.03125,35.0625,-0.03125,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,7,No,35.09375,35.125,-0.03125,No,35.0,35.0,0.0,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,8,No,35.09375,35.125,-0.03125,No,35.0,34.96875,0.03125,Yes,0.0625,0.0625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,9,No,35.09375,35.125,-0.03125,No,34.84375,34.8125,0.03125,Yes,0.0625,0.0625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,10,No,35.09375,35.125,-0.03125,No,34.84375,34.78125,0.0625,Yes,0.09375,0.09375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,11,No,35.09375,35.125,-0.03125,No,34.8125,34.71875,0.09375,Yes,0.125,0.125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,12,No,35.09375,35.125,-0.03125,No,34.8125,34.6875,0.125,Yes,0.15625,0.15625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,13,No,35.09375,35.125,-0.03125,No,34.78125,34.6875,0.09375,Yes,0.125,0.125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,14,No,35.09375,35.125,-0.03125,No,34.6875,34.65625,0.03125,Yes,0.0625,0.0625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,15,No,35.09375,35.125,-0.03125,No,34.6875,34.625,0.0625,Yes,0.09375,0.09375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,16,No,35.09375,35.125,-0.03125,No,34.65625,34.5625,0.09375,Yes,0.125,0.125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,17,No,35.09375,35.125,-0.03125,No,34.71875,34.59375,0.125,Yes,0.15625,0.15625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,18,No,35.09375,35.125,-0.03125,No,35.8125,34.46875,1.34375,Yes,1.375,1.375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,19,No,35.09375,35.125,-0.03125,No,35.8125,34.375,1.4375,Yes,1.46875,1.46875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,20,No,35.09375,35.125,-0.03125,No,35.09375,33.875,1.21875,Yes,1.25,1.25,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,21,No,35.09375,35.125,-0.03125,No,35.03125,33.8125,1.21875,Yes,1.25,1.25,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,22,No,35.09375,35.125,-0.03125,No,35.03125,33.84375,1.1875,Yes,1.21875,1.21875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,23,No,35.09375,35.125,-0.03125,No,35.0,33.8125,1.1875,Yes,1.21875,1.21875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,24,No,35.09375,35.125,-0.03125,No,34.96875,33.78125,1.1875,Yes,1.21875,1.21875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,25,No,35.09375,35.125,-0.03125,No,35.0,33.78125,1.21875,Yes,1.25,1.25,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,26,No,35.09375,35.125,-0.03125,No,35.0,33.78125,1.21875,Yes,1.25,1.25,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100266,D,D,final,27,No,35.09375,35.125,-0.03125,No,31.203125,31.765625,-0.5625,No,-0.53125,-0.53125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,0,No,36.40625,37.46875,-1.0625,No,36.40625,37.5,-1.09375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,1,No,36.40625,37.46875,-1.0625,No,36.375,37.46875,-1.09375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,2,No,36.40625,37.46875,-1.0625,No,36.40625,37.5,-1.09375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,3,No,36.40625,37.46875,-1.0625,No,36.40625,37.5,-1.09375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,4,No,36.40625,37.46875,-1.0625,No,36.40625,37.5,-1.09375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,5,No,36.40625,37.46875,-1.0625,No,36.375,37.46875,-1.09375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,6,No,36.40625,37.46875,-1.0625,No,36.40625,37.46875,-1.0625,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,7,No,36.40625,37.46875,-1.0625,No,36.34375,37.40625,-1.0625,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,8,No,36.40625,37.46875,-1.0625,No,36.34375,37.375,-1.03125,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,9,No,36.40625,37.46875,-1.0625,No,36.1875,37.21875,-1.03125,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,10,No,36.40625,37.46875,-1.0625,No,36.21875,37.1875,-0.96875,No,0.09375,0.09375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,11,No,36.40625,37.46875,-1.0625,No,36.21875,37.15625,-0.9375,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,12,No,36.40625,37.46875,-1.0625,No,36.1875,37.125,-0.9375,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,13,No,36.40625,37.46875,-1.0625,No,36.21875,37.15625,-0.9375,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,14,No,36.40625,37.46875,-1.0625,No,36.15625,37.125,-0.96875,No,0.09375,0.09375,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,15,No,36.40625,37.46875,-1.0625,No,36.125,37.0625,-0.9375,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,16,No,36.40625,37.46875,-1.0625,No,36.09375,37.03125,-0.9375,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,17,No,36.40625,37.46875,-1.0625,No,36.15625,37.09375,-0.9375,No,0.125,0.125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,18,No,36.40625,37.46875,-1.0625,No,36.75,36.75,0.0,No,1.0625,1.0625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,19,No,36.40625,37.46875,-1.0625,No,36.84375,36.53125,0.3125,Yes,1.375,1.375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,20,No,36.40625,37.46875,-1.0625,No,36.6875,36.1875,0.5,Yes,1.5625,1.5625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,21,No,36.40625,37.46875,-1.0625,No,36.6875,36.1875,0.5,Yes,1.5625,1.5625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,22,No,36.40625,37.46875,-1.0625,No,36.65625,36.125,0.53125,Yes,1.59375,1.59375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,23,No,36.40625,37.46875,-1.0625,No,36.625,36.09375,0.53125,Yes,1.59375,1.59375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,24,No,36.40625,37.46875,-1.0625,No,36.625,36.09375,0.53125,Yes,1.59375,1.59375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,25,No,36.40625,37.46875,-1.0625,No,36.65625,36.09375,0.5625,Yes,1.625,1.625,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,26,No,36.40625,37.46875,-1.0625,No,36.6875,36.0625,0.625,Yes,1.6875,1.6875,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100279,D,D,final,27,No,36.40625,37.46875,-1.0625,No,32.40625,33.65625,-1.25,No,-0.1875,-0.1875,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,0,No,36.25,36.3125,-0.0625,No,36.25,36.3125,-0.0625,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,1,No,36.25,36.3125,-0.0625,No,36.25,36.3125,-0.0625,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,2,No,36.25,36.3125,-0.0625,No,36.25,36.3125,-0.0625,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,3,No,36.25,36.3125,-0.0625,No,36.21875,36.3125,-0.09375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,4,No,36.25,36.3125,-0.0625,No,36.21875,36.3125,-0.09375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,5,No,36.25,36.3125,-0.0625,No,36.21875,36.3125,-0.09375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,6,No,36.25,36.3125,-0.0625,No,36.1875,36.28125,-0.09375,No,-0.03125,-0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,7,No,36.25,36.3125,-0.0625,No,36.15625,36.21875,-0.0625,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,8,No,36.25,36.3125,-0.0625,No,36.15625,36.21875,-0.0625,No,0.0,0.0,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,9,No,36.25,36.3125,-0.0625,No,36.03125,36.0625,-0.03125,No,0.03125,0.03125,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,10,No,36.25,36.3125,-0.0625,No,36.0625,36.0625,0.0,No,0.0625,0.0625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,11,No,36.25,36.3125,-0.0625,No,36.0625,36.03125,0.03125,Yes,0.09375,0.09375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,12,No,36.25,36.3125,-0.0625,No,36.0625,36.03125,0.03125,Yes,0.09375,0.09375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,13,No,36.25,36.3125,-0.0625,No,36.0625,36.03125,0.03125,Yes,0.09375,0.09375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,14,No,36.25,36.3125,-0.0625,No,36.0,36.0,0.0,No,0.0625,0.0625,,False,False,False,False,True
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,15,No,36.25,36.3125,-0.0625,No,36.0,35.96875,0.03125,Yes,0.09375,0.09375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,16,No,36.25,36.3125,-0.0625,No,35.96875,35.9375,0.03125,Yes,0.09375,0.09375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,17,No,36.25,36.3125,-0.0625,No,36.03125,36.0,0.03125,Yes,0.09375,0.09375,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,18,No,36.25,36.3125,-0.0625,No,36.8125,35.875,0.9375,Yes,1.0,1.0,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,19,No,36.25,36.3125,-0.0625,No,36.96875,35.71875,1.25,Yes,1.3125,1.3125,,True,True,False,True,False
baseD_final_to_ciD_final_destructive,base_to_ci_same_D,base,ci,100394,D,D,final,20,No,36.25,36.3125,-0.0625,No,36.71875,35.53125,1.1875,Yes,1.25,1.25,,True,True,False,True,False
