pair,donor_model,receiver_model,donor,receiver,scenario_id,experiment,direction,source_version,target_version,site,layer,n_positions_patched,source_expected,target_expected,expected_direction,original_yes_logit,original_no_logit,original_margin,original_decision,patched_yes_logit,patched_no_logit,patched_margin,patched_decision,effect,aligned_effect,flipped,patched_matches_source_answer,patched_matches_target_answer
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,9,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,45.21875,31.421875,13.796875,Yes,-0.234375,0.234375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,10,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,45.1875,31.46875,13.71875,Yes,-0.3125,0.3125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,11,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,45.1875,31.46875,13.71875,Yes,-0.3125,0.3125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,12,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,45.21875,31.546875,13.671875,Yes,-0.359375,0.359375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,13,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,45.1875,31.546875,13.640625,Yes,-0.390625,0.390625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,14,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,45.21875,31.515625,13.703125,Yes,-0.328125,0.328125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,15,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,45.1875,31.578125,13.609375,Yes,-0.421875,0.421875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,16,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,45.1875,31.671875,13.515625,Yes,-0.515625,0.515625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,17,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,45.09375,32.0,13.09375,Yes,-0.9375,0.9375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,18,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,41.65625,36.4375,5.21875,Yes,-8.8125,8.8125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,19,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,40.0,37.0,3.0,Yes,-11.03125,11.03125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,20,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,37.75,37.03125,0.71875,Yes,-13.3125,13.3125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,21,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,37.4375,36.75,0.6875,Yes,-13.34375,13.34375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,22,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,37.5,36.84375,0.65625,Yes,-13.375,13.375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,23,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,37.375,36.90625,0.46875,Yes,-13.5625,13.5625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,24,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,37.375,36.90625,0.46875,Yes,-13.5625,13.5625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,25,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,36.96875,36.8125,0.15625,Yes,-13.875,13.875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,26,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,36.84375,36.9375,-0.09375,No,-14.125,14.125,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100035,final_AD,D_to_A,D,A,final,27,1,No,Yes,-1,45.15625,31.125,14.03125,Yes,33.03125,34.71875,-1.6875,No,-15.71875,15.71875,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,0,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.0625,35.5,0.5625,Yes,0.0,0.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,1,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.09375,35.5,0.59375,Yes,0.03125,0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,2,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.0625,35.5,0.5625,Yes,0.0,0.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,3,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.09375,35.5,0.59375,Yes,0.03125,0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,4,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.0625,35.4375,0.625,Yes,0.0625,0.0625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,5,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.03125,35.4375,0.59375,Yes,0.03125,0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,6,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.0625,35.4375,0.625,Yes,0.0625,0.0625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,7,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.0625,35.4375,0.625,Yes,0.0625,0.0625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,8,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.0625,35.5,0.5625,Yes,0.0,0.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,9,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.125,35.5,0.625,Yes,0.0625,0.0625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,10,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.125,35.53125,0.59375,Yes,0.03125,0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,11,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.15625,35.5625,0.59375,Yes,0.03125,0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,12,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.1875,35.59375,0.59375,Yes,0.03125,0.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,13,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.1875,35.5625,0.625,Yes,0.0625,0.0625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,14,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.3125,35.625,0.6875,Yes,0.125,0.125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,15,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.375,35.6875,0.6875,Yes,0.125,0.125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,16,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.5,35.75,0.75,Yes,0.1875,0.1875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,17,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.65625,35.65625,1.0,Yes,0.4375,0.4375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,18,1,Yes,No,1,36.0625,35.5,0.5625,Yes,39.03125,35.1875,3.84375,Yes,3.28125,3.28125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,19,1,Yes,No,1,36.0625,35.5,0.5625,Yes,39.84375,34.90625,4.9375,Yes,4.375,4.375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,20,1,Yes,No,1,36.0625,35.5,0.5625,Yes,41.8125,33.53125,8.28125,Yes,7.71875,7.71875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,21,1,Yes,No,1,36.0625,35.5,0.5625,Yes,42.0,33.59375,8.40625,Yes,7.84375,7.84375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,22,1,Yes,No,1,36.0625,35.5,0.5625,Yes,41.9375,33.65625,8.28125,Yes,7.71875,7.71875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,23,1,Yes,No,1,36.0625,35.5,0.5625,Yes,42.03125,33.53125,8.5,Yes,7.9375,7.9375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,24,1,Yes,No,1,36.0625,35.5,0.5625,Yes,42.09375,33.5,8.59375,Yes,8.03125,8.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,25,1,Yes,No,1,36.0625,35.5,0.5625,Yes,42.375,33.28125,9.09375,Yes,8.53125,8.53125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,26,1,Yes,No,1,36.0625,35.5,0.5625,Yes,42.4375,33.0,9.4375,Yes,8.875,8.875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,A_to_C,A,C,final,27,1,Yes,No,1,36.0625,35.5,0.5625,Yes,36.75,30.421875,6.328125,Yes,5.765625,5.765625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,0,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.0,32.4375,9.5625,Yes,0.0,-0.0,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,1,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.0,32.40625,9.59375,Yes,0.03125,-0.03125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,2,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.0,32.4375,9.5625,Yes,0.0,-0.0,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,3,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.03125,32.4375,9.59375,Yes,0.03125,-0.03125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,4,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.0,32.40625,9.59375,Yes,0.03125,-0.03125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,5,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.0,32.375,9.625,Yes,0.0625,-0.0625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,6,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.0,32.40625,9.59375,Yes,0.03125,-0.03125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,7,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.09375,32.4375,9.65625,Yes,0.09375,-0.09375,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,8,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.09375,32.46875,9.625,Yes,0.0625,-0.0625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,9,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.0625,32.5625,9.5,Yes,-0.0625,0.0625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,10,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.09375,32.59375,9.5,Yes,-0.0625,0.0625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,11,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.0625,32.625,9.4375,Yes,-0.125,0.125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,12,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.0625,32.65625,9.40625,Yes,-0.15625,0.15625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,13,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.09375,32.6875,9.40625,Yes,-0.15625,0.15625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,14,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.09375,32.65625,9.4375,Yes,-0.125,0.125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,15,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,42.03125,32.71875,9.3125,Yes,-0.25,0.25,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,16,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,41.9375,32.6875,9.25,Yes,-0.3125,0.3125,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,17,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,41.75,32.90625,8.84375,Yes,-0.71875,0.71875,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,18,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,39.40625,34.90625,4.5,Yes,-5.0625,5.0625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,19,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,38.46875,35.8125,2.65625,Yes,-6.90625,6.90625,False,False,True
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,20,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,36.75,36.78125,-0.03125,No,-9.59375,9.59375,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,21,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,36.53125,36.59375,-0.0625,No,-9.625,9.625,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,22,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,36.53125,36.625,-0.09375,No,-9.65625,9.65625,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,23,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,36.46875,36.71875,-0.25,No,-9.8125,9.8125,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,24,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,36.46875,36.71875,-0.25,No,-9.8125,9.8125,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,25,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,36.15625,36.6875,-0.53125,No,-10.09375,10.09375,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,26,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,35.9375,36.75,-0.8125,No,-10.375,10.375,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,final_AC,C_to_A,C,A,final,27,1,No,Yes,-1,42.0,32.4375,9.5625,Yes,32.25,34.46875,-2.21875,No,-11.78125,11.78125,True,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,0,2,Yes,No,1,36.0625,35.5,0.5625,Yes,42.03125,32.4375,9.59375,Yes,9.03125,9.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,1,2,Yes,No,1,36.0625,35.5,0.5625,Yes,42.0,32.4375,9.5625,Yes,9.0,9.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,2,2,Yes,No,1,36.0625,35.5,0.5625,Yes,42.03125,32.4375,9.59375,Yes,9.03125,9.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,3,2,Yes,No,1,36.0625,35.5,0.5625,Yes,42.03125,32.4375,9.59375,Yes,9.03125,9.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,4,2,Yes,No,1,36.0625,35.5,0.5625,Yes,42.03125,32.46875,9.5625,Yes,9.0,9.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,5,2,Yes,No,1,36.0625,35.5,0.5625,Yes,41.96875,32.46875,9.5,Yes,8.9375,8.9375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,6,2,Yes,No,1,36.0625,35.5,0.5625,Yes,42.0625,32.46875,9.59375,Yes,9.03125,9.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,7,2,Yes,No,1,36.0625,35.5,0.5625,Yes,41.84375,32.4375,9.40625,Yes,8.84375,8.84375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,8,2,Yes,No,1,36.0625,35.5,0.5625,Yes,42.03125,32.375,9.65625,Yes,9.09375,9.09375,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,9,2,Yes,No,1,36.0625,35.5,0.5625,Yes,42.03125,32.15625,9.875,Yes,9.3125,9.3125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,10,2,Yes,No,1,36.0625,35.5,0.5625,Yes,42.59375,32.03125,10.5625,Yes,10.0,10.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,11,2,Yes,No,1,36.0625,35.5,0.5625,Yes,42.25,32.125,10.125,Yes,9.5625,9.5625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,12,2,Yes,No,1,36.0625,35.5,0.5625,Yes,41.78125,32.3125,9.46875,Yes,8.90625,8.90625,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,13,2,Yes,No,1,36.0625,35.5,0.5625,Yes,41.09375,32.5,8.59375,Yes,8.03125,8.03125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,14,2,Yes,No,1,36.0625,35.5,0.5625,Yes,40.84375,32.28125,8.5625,Yes,8.0,8.0,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,15,2,Yes,No,1,36.0625,35.5,0.5625,Yes,39.5625,33.21875,6.34375,Yes,5.78125,5.78125,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,16,2,Yes,No,1,36.0625,35.5,0.5625,Yes,38.0,34.46875,3.53125,Yes,2.96875,2.96875,False,True,False
ci_to_base,huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen/Qwen2.5-7B-Instruct,ci,base,100041,purpose_span_AC,A_to_C,A,C,purpose_span,17,2,Yes,No,1,36.0625,35.5,0.5625,Yes,36.75,35.125,1.625,Yes,1.0625,1.0625,False,True,False
